
"235","ID0235",57.44
"236","ID0236",86.6
"237","ID0237",165.44
"238","ID0238",67.28
"239","ID0239",43.92
"240","ID0240",77.92
"241","ID0241",60.48
"242","ID0242",54.32
"243","ID0243",72.6
"244","ID0244",20.72
"245","ID0245",98.44
"246","ID0246",456.8
"247","ID0247",331.96
"248","ID0248",82.4
"249","ID0249",234.4
"250","ID0250",192.04
"251","ID0251",122.72
"252","ID0252",53.68
"253","ID0253",50.68
"254","ID0254",114.08
"255","ID0255",372.92
"256","ID0256",168.56
"257","ID0257",238
"258","ID0258",162
"259","ID0259",73.76
"260","ID0260",237.56
"261","ID0261",NA
"262","ID0262",42.64
"263","ID0263",152.48
"264","ID0264",359.84
"265","ID0265",99.76
"266","ID0266",83.28
"267","ID0267",97.12
"268","ID0268",58.24
"269","ID0269",215.44
"270","ID0270",146.24
"271","ID0271",73.48
"272","ID0272",46.04
"273","ID0273",248.96
"274","ID0274",190.76
"275","ID0275",182.4
"276","ID0276",295.2
"277","ID0277",90.96
"278","ID0278",201.44
"279","ID0279",54.84
"280","ID0280",153
"281","ID0281",49.24
"282","ID0282",134.6
"283","ID0283",83.68
"284","ID0284",42.48
"285","ID0285",194
"286","ID0286",102.12
"287","ID0287",166.44
"288","ID0288",35.04
"289","ID0289",101.8
"290","ID0290",NA
"291","ID0291",58.64
"292","ID0292",54.36
"293","ID0293",52.32
"294","ID0294",188.04
"295","ID0295",100.8
"296","ID0296",338.6
"297","ID0297",108
"298","ID0298",NA
"299","ID0299",70.16
"300","ID0300",55.92
"301","ID0301",78.64
"302","ID0302",87.32
"303","ID0303",41
"304","ID0304",121.56
"305","ID0305",113.72
"306","ID0306",112.6
"307","ID0307",175.68
"308","ID0308",101.92
"309","ID0309",64.64
"310","ID0310",72.48
"311","ID0311",103.52
"312","ID0312",65.12
"313","ID0313",105.72
"314","ID0314",172.84
"315","ID0315",81.8
"316","ID0316",109.64
"317","ID0317",82.76
"318","ID0318",155.2
"319","ID0319",113.76
"320","ID0320",48.84
"321","ID0321",NA
"322","ID0322",36.04
"323","ID0323",109.28
"324","ID0324",34.68
"325","ID0325",125.6
"326","ID0326",104.96
"327","ID0327",161.44
"328","ID0328",13.56
"329","ID0329",59.2
"330","ID0330",79.52
"331","ID0331",240.08
"332","ID0332",134.6
"333","ID0333",46.92
"334","ID0334",NA
"335","ID0335",119.2
"336","ID0336",89.56
"337","ID0337",135.64
"338","ID0338",107.92
"339","ID0339",86.12
"340","ID0340",111.4
"341","ID0341",85.76
"342","ID0342",40.2
"343","ID0343",148
"344","ID0344",32.08
"345","ID0345",251.16
"346","ID0346",89.68
"347","ID0347",20.36
"348","ID0348",250.56
"349","ID0349",100.56
"350","ID0350",55.68
"351","ID0351",7.88
"352","ID0352",100.8
"353","ID0353",85.88
"354","ID0354",31.84
"355","ID0355",97.64
"356","ID0356",217.64
"357","ID0357",175.48
"358","ID0358",144.24
"359","ID0359",310.16
"360","ID0360",28.2
"361","ID0361",111.88
"362","ID0362",47.28
"363","ID0363",35.84
"364","ID0364",96.32
"365","ID0365",NA
"366","ID0366",142.28
"367","ID0367",91.84
"368","ID0368",70.12
"369","ID0369",49.16
"370","ID0370",310.48
"371","ID0371",542.48
"372","ID0372",123.56
"373","ID0373",89.44
"374","ID0374",96.04
"375","ID0375",132.08
"376","ID0376",55.72
"377","ID0377",197.32
"378","ID0378",103.52
"379","ID0379",117.48
"380","ID0380",50.64
"381","ID0381",191.48
"382","ID0382",57.64
"383","ID0383",148.28
"384","ID0384",76.08
"385","ID0385",81
"386","ID0386",102.6
"387","ID0387",70.28
"388","ID0388",166.12
"389","ID0389",131.36
"390","ID0390",52.64
"391","ID0391",155.36
"392","ID0392",273.24
"393","ID0393",0
"394","ID0394",58.12
"395","ID0395",NA
"396","ID0396",94.84
"397","ID0397",186.72
"398","ID0398",111.6
"399","ID0399",142.56
"400","ID0400",18.12
"401","ID0401",89.16
"402","ID0402",87.68
"403","ID0403",122.52
"404","ID0404",183.88
"405","ID0405",70.44
"406","ID0406",354.72
"407","ID0407",101.84
"408","ID0408",63.48
"409","ID0409",91.44
"410","ID0410",8.36
"411","ID0411",80.44
"412","ID0412",2.68
"413","ID0413",40.48
"414","ID0414",118.6
"415","ID0415",131.64
"416","ID0416",NA
"417","ID0417",NA
"418","ID0418",162.76
"419","ID0419",86
"420","ID0420",89.24
"421","ID0421",119.32
"422","ID0422",83.92
"423","ID0423",20.04
"424","ID0424",104.24
"425","ID0425",58.28
"426","ID0426",49
"427","ID0427",130.88
"428","ID0428",90.48
"429","ID0429",136.52
"430","ID0430",32.6
"431","ID0431",68.8
"432","ID0432",75.44
"433","ID0433",85.24
"434","ID0434",21.04
"435","ID0435",NA
"436","ID0436",45.64
"437","ID0437",50.76
"438","ID0438",67.4
"439","ID0439",85.72
"440","ID0440",145.24
"441","ID0441",59.64
"442","ID0442",42.92
"443","ID0443",97.4
"444","ID0444",150.4
"445","ID0445",66.36
"446","ID0446",250.4
"447","ID0447",58.76
"448","ID0448",105.48
"449","ID0449",44.28
"450","ID0450",87.96
"451","ID0451",39.84
"452","ID0452",108.68
"453","ID0453",173.4
"454","ID0454",119.16
"455","ID0455",83
"456","ID0456",69.92
"457","ID0457",NA
"458","ID0458",117.56
"459","ID0459",90.36
"460","ID0460",0.84
"461","ID0461",97
"462","ID0462",34.88
"463","ID0463",42.32
"464","ID0464",149.48
"465","ID0465",73.2
"466","ID0466",152.08
"467","ID0467",547.04
"468","ID0468",166.4
"469","ID0469",130.24
"470","ID0470",276.68
"471","ID0471",199.72
"472","ID0472",86.44
"473","ID0473",65.32
"474","ID0474",134.44
"475","ID0475",183.4
"476","ID0476",60.12
"477","ID0477",35.56
"478","ID0478",112.92
"479","ID0479",52.04
"480","ID0480",83.56
"481","ID0481",39.24
"482","ID0482",28.76
"483","ID0483",82.4
"484","ID0484",25.64
"485","ID0485",23.68
"486","ID0486",116.2
"487","ID0487",227.4
"488","ID0488",140.92
"489","ID0489",54.2
"490","ID0490",111.32
"491","ID0491",93.72
"492","ID0492",75.88
"493","ID0493",58.88
"494","ID0494",85.12
"495","ID0495",101.6
"496","ID0496",26.96
"497","ID0497",80.44
"498","ID0498",111.72
"499","ID0499",246.32
"500","ID0500",81.72
"501","ID0501",213.2
"502","ID0502",96.84
"503","ID0503",75.56
"504","ID0504",81.2
"505","ID0505",116.6
"506","ID0506",79.72
"507","ID0507",61.68
"508","ID0508",217.2
"509","ID0509",199.12
"510","ID0510",91.96
"511","ID0511",157.36
"512","ID0512",154.88
"513","ID0513",34.6
"514","ID0514",109.84
"515","ID0515",84.84
"516","ID0516",144.56
"517","ID0517",295.68
"518","ID0518",64.96
"519","ID0519",11.52
"520","ID0520",86.84
"521","ID0521",34.72
"522","ID0522",224.64
"523","ID0523",70.56
"524","ID0524",225.28
"525","ID0525",118.4
"526","ID0526",86.52
"527","ID0527",86.28
"528","ID0528",116.28
"529","ID0529",56.96
"530","ID0530",146.8
"531","ID0531",164.92
"532","ID0532",76.16
"533","ID0533",233.44
"534","ID0534",66.64
"535","ID0535",71.24
"536","ID0536",63.2
"537","ID0537",71.96
"538","ID0538",105.72
"539","ID0539",436.36
"540","ID0540",98
"541","ID0541",159.52
"542","ID0542",98
"543","ID0543",323.28
"544","ID0544",209.4
"545","ID0545",432.72
"546","ID0546",230.04
"547","ID0547",201.04
"548","ID0548",42.36
"549","ID0549",NA
"550","ID0550",148.36
"551","ID0551",167.24
"552","ID0552",39.36
"553","ID0553",56.76
"554","ID0554",214.36
"555","ID0555",361.2
"556","ID0556",73.48
"557","ID0557",NA
"558","ID0558",293.8
"559","ID0559",94.28
"560","ID0560",86.2
"561","ID0561",75.08
"562","ID0562",28.72
"563","ID0563",78.44
"564","ID0564",143.92
"565","ID0565",176.6
"566","ID0566",214.44
"567","ID0567",78.52
"568","ID0568",185.04
"569","ID0569",132.48
"570","ID0570",99.32
"571","ID0571",316.76
"572","ID0572",99.52
"573","ID0573",70.88
"574","ID0574",82.24
"575","ID0575",92.44
"576","ID0576",131.36
"577","ID0577",90.8
"578","ID0578",90.4
"579","ID0579",119.96
"580","ID0580",129.08
"581","ID0581",120.24
"582","ID0582",NA
"583","ID0583",26.84
"584","ID0584",101.4
"585","ID0585",78.64
"586","ID0586",157.6
"587","ID0587",111.08
"588","ID0588",101.52
"589","ID0589",130.04
"590","ID0590",118.8
"591","ID0591",78.4
"592","ID0592",127.64
"593","ID0593",58.72
"594","ID0594",56.2
"595","ID0595",132.6
"596","ID0596",186.16
"597","ID0597",194.96
"598","ID0598",48.92
"599","ID0599",96.12
"600","ID0600",NA
"601","ID0601",185.4
"602","ID0602",258.72
"603","ID0603",NA
"604","ID0604",93.36
"605","ID0605",139.92
"606","ID0606",51.52
"607","ID0607",63.4
"608","ID0608",87.68
"609","ID0609",230.16
"610","ID0610",110.16
"611","ID0611",152.12
"612","ID0612",181.36
"613","ID0613",46.32
"614","ID0614",116.64
"615","ID0615",74.88
"616","ID0616",31.36
"617","ID0617",124.2
"618","ID0618",103.4
"619","ID0619",85.52
"620","ID0620",93.8
"621","ID0621",142.16
"622","ID0622",NA
"623","ID0623",87.2
"624","ID0624",108.44
"625","ID0625",87.28
"626","ID0626",40.6
"627","ID0627",89.76
"628","ID0628",84.36
"629","ID0629",99.72
"630","ID0630",327.92
"631","ID0631",272.08
"632","ID0632",31.64
"633","ID0633",110.6
"634","ID0634",NA
"635","ID0635",47.48
"636","ID0636",102.24
"637","ID0637",95.2
"638","ID0638",64.44
"639","ID0639",50.6
"640","ID0640",89
"641","ID0641",161.52
"642","ID0642",47.28
"643","ID0643",95.6
"644","ID0644",114.16
"645","ID0645",78.6
"646","ID0646",0.44
"647","ID0647",37.48
"648","ID0648",129.96
"649","ID0649",102.72
"650","ID0650",33.08
"651","ID0651",NA
"652","ID0652",133.88
"653","ID0653",137.28
"654","ID0654",195.8
"655","ID0655",120.92
"656","ID0656",99.64
"657","ID0657",157.6
"658","ID0658",81.8
"659","ID0659",110.64
"660","ID0660",81.12
"661","ID0661",NA
"662","ID0662",119.48
"663","ID0663",71.92
"664","ID0664",148.48
"665","ID0665",29.84
"666","ID0666",NA
"667","ID0667",120.76
"668","ID0668",41.4
"669","ID0669",426.36
"670","ID0670",59.08
"671","ID0671",254.72
"672","ID0672",54.12
"673","ID0673",30
"674","ID0674",66.8
"675","ID0675",150.16
"676","ID0676",201.6
"677","ID0677",0.04
"678","ID0678",88.08
"679","ID0679",117.2
"680","ID0680",198.6
"681","ID0681",74.24
"682","ID0682",86.12
"683","ID0683",69
"684","ID0684",185.32
"685","ID0685",39.92
"686","ID0686",379.32
"687","ID0687",56.04
"688","ID0688",18.68
"689","ID0689",74.56
"690","ID0690",76.84
"691","ID0691",151
"692","ID0692",138.68
"693","ID0693",106.52
"694","ID0694",324.6
"695","ID0695",NA
"696","ID0696",159.36
"697","ID0697",13.24
"698","ID0698",54.4
"699","ID0699",85.08
"700","ID0700",235.92
"701","ID0701",NA
"702","ID0702",29.32
"703","ID0703",91.32
"704","ID0704",180.08
"705","ID0705",59.68
"706","ID0706",128.68
"707","ID0707",57.96
"708","ID0708",67.12
"709","ID0709",145.72
"710","ID0710",145
"711","ID0711",86.08
"712","ID0712",0
"713","ID0713",213.44
"714","ID0714",107.12
"715","ID0715",151.04
"716","ID0716",87.56
"717","ID0717",100.56
"718","ID0718",111.84
"719","ID0719",298.28
"720","ID0720",61.84
"721","ID0721",303.68
"722","ID0722",51.56
"723","ID0723",100.56
"724","ID0724",39.44
"725","ID0725",108.36
"726","ID0726",93.76
"727","ID0727",56.52
"728","ID0728",167.8
"729","ID0729",33.16
"730","ID0730",7.76
"731","ID0731",196.16
"732","ID0732",67
"733","ID0733",247.56
"734","ID0734",83.4
"735","ID0735",28.24
"736","ID0736",NA
"737","ID0737",77.68
"738","ID0738",160.32
"739","ID0739",143.64
"740","ID0740",11.92
"741","ID0741",NA
"742","ID0742",62.92
"743","ID0743",29.2
"744","ID0744",132.24
"745","ID0745",91.08
"746","ID0746",42.48
"747","ID0747",159.04
"748","ID0748",136.72
"749","ID0749",88.92
"750","ID0750",115.16
"751","ID0751",295.88
"752","ID0752",115.68
"753","ID0753",216.52
"754","ID0754",99.96
"755","ID0755",96.48
"756","ID0756",120.72
"757","ID0757",79.72
"758","ID0758",80.84
"759","ID0759",65.16
"760","ID0760",20.4
"761","ID0761",219.76
"762","ID0762",138.56
"763","ID0763",85.04
"764","ID0764",121.8
"765","ID0765",172.32
"766","ID0766",104.72
"767","ID0767",61.84
"768","ID0768",112.72
"769","ID0769",288.08
"770","ID0770",92.2
"771","ID0771",141.88
"772","ID0772",371.68
"773","ID0773",166.2
"774","ID0774",213.04
"775","ID0775",297.04
"776","ID0776",23.72
"777","ID0777",194.96
"778","ID0778",44.04
"779","ID0779",100.4
"780","ID0780",132.56
"781","ID0781",432.2
"782","ID0782",103.36
"783","ID0783",0.24
"784","ID0784",1.72
"785","ID0785",67.08
"786","ID0786",60.24
"787","ID0787",61.88
"788","ID0788",40.6
"789","ID0789",136.4
"790","ID0790",5.84
"791","ID0791",95.36
"792","ID0792",179.08
"793","ID0793",233.48
"794","ID0794",45.72
"795","ID0795",61
"796","ID0796",405.36
"797","ID0797",92.52
"798","ID0798",293.96
"799","ID0799",95.16
"800","ID0800",214.8
"801","ID0801",18.12
"802","ID0802",135.2
"803","ID0803",120.52
"804","ID0804",12
"805","ID0805",37.08
"806","ID0806",255.92
"807","ID0807",79.76
"808","ID0808",119.88
"809","ID0809",86.92
"810","ID0810",75.04
"811","ID0811",129.72
"812","ID0812",47.96
"813","ID0813",154.92
"814","ID0814",143.64
"815","ID0815",102.64
"816","ID0816",75.96
"817","ID0817",86.12
"818","ID0818",26.64
"819","ID0819",136.24
"820","ID0820",96.52
"821","ID0821",60.92
"822","ID0822",225.96
"823","ID0823",119.12
"824","ID0824",58.52
"825","ID0825",90.04
"826","ID0826",113.76
"827","ID0827",81.96
"828","ID0828",162.92
"829","ID0829",56.12
"830","ID0830",211.2
"831","ID0831",39.88
"832","ID0832",149.88
"833","ID0833",378.08
"834","ID0834",114.32
"835","ID0835",46.12
"836","ID0836",85.24
"837","ID0837",68.48
"838","ID0838",34.28
"839","ID0839",75.44
"840","ID0840",235.4
"841","ID0841",NA
"842","ID0842",36
"843","ID0843",306.28
"844","ID0844",249.96
"845","ID0845",108.4
"846","ID0846",136.84
"847","ID0847",100.4
"848","ID0848",83.84
"849","ID0849",162.96
"850","ID0850",146.36
"851","ID0851",69.92
"852","ID0852",115.76
"853","ID0853",142.44
"854","ID0854",32.16
"855","ID0855",83.28
"856","ID0856",0.12
"857","ID0857",169.56
"858","ID0858",79.16
"859","ID0859",127.88
"860","ID0860",88.88
"861","ID0861",86.88
"862","ID0862",103.76
"863","ID0863",88.48
"864","ID0864",155.76
"865","ID0865",184.48
"866","ID0866",26.64
"867","ID0867",126.8
"868","ID0868",198.32
"869","ID0869",45.96
"870","ID0870",NA
"871","ID0871",39.08
"872","ID0872",92.28
"873","ID0873",NA
"874","ID0874",0.04
"875","ID0875",49.52
"876","ID0876",58.44
"877","ID0877",231.48
"878","ID0878",80.8
"879","ID0879",61.04
"880","ID0880",54
"881","ID0881",99.24
"882","ID0882",195.88
"883","ID0883",93.84
"884","ID0884",89.16
"885","ID0885",72.28
"886","ID0886",186.44
"887","ID0887",176.88
"888","ID0888",127.6
"889","ID0889",61.84
"890","ID0890",52.48
"891","ID0891",2.28
"892","ID0892",142.08
"893","ID0893",163.52
"894","ID0894",84.44
"895","ID0895",147.2
"896","ID0896",40.08
"897","ID0897",759.04
"898","ID0898",53.76
"899","ID0899",333.76
"900","ID0900",80.8
"901","ID0901",270.16
"902","ID0902",159
"903","ID0903",0.96
"904","ID0904",86
"905","ID0905",95.6
"906","ID0906",134.44
"907","ID0907",285.84
"908","ID0908",163.88
"909","ID0909",84.92
"910","ID0910",39.16
"911","ID0911",95.12
"912","ID0912",201.56
"913","ID0913",105.12
"914","ID0914",43.76
"915","ID0915",51.24
"916","ID0916",214.92
"917","ID0917",234.36
"918","ID0918",32.76
"919","ID0919",124.72
"920","ID0920",NA
"921","ID0921",56
"922","ID0922",118.72
"923","ID0923",153.68
"924","ID0924",78.76
"925","ID0925",105.84
"926","ID0926",NA
"927","ID0927",111.28
"928","ID0928",129.96
"929","ID0929",159.4
"930","ID0930",107.76
"931","ID0931",128.4
"932","ID0932",79.28
"933","ID0933",81.24
"934","ID0934",154.04
"935","ID0935",121.04
"936","ID0936",121.68
"937","ID0937",141.48
"938","ID0938",147.88
"939","ID0939",313.04
"940","ID0940",166.64
"941","ID0941",74.16
"942","ID0942",104.52
"943","ID0943",116
"944","ID0944",259.76
"945","ID0945",81.2
"946","ID0946",38.44
"947","ID0947",24.2
"948","ID0948",115.48
"949","ID0949",71.04
"950","ID0950",84.84
"951","ID0951",216.92
"952","ID0952",117.48
"953","ID0953",118.12
"954","ID0954",NA
"955","ID0955",120.36
"956","ID0956",129.68
"957","ID0957",169.64
"958","ID0958",127.96
"959","ID0959",134.72
"960","ID0960",51.84
"961","ID0961",155.24
"962","ID0962",92.52
"963","ID0963",76.88
"964","ID0964",116.44
"965","ID0965",325.84
"966","ID0966",136.68
"967","ID0967",75.04
"968","ID0968",105.16
"969","ID0969",133.84
"970","ID0970",59.08
"971","ID0971",92.68
"972","ID0972",93.76
"973","ID0973",160.4
"974","ID0974",81.12
"975","ID0975",1227.72
"976","ID0976",224
"977","ID0977",134.88
"978","ID0978",79.76
"979","ID0979",103.52
"980","ID0980",281.88
"981","ID0981",132.96
"982","ID0982",554.48
"983","ID0983",342.68
"984","ID0984",105.52
"985","ID0985",186.12
"986","ID0986",249.08
"987","ID0987",325
"988","ID0988",84.48
"989","ID0989",44.04
"990","ID0990",77.52
"991","ID0991",62.92
"992","ID0992",50.92
"993","ID0993",93.56
"994","ID0994",147.48
"995","ID0995",54.44
"996","ID0996",40.28
"997","ID0997",73.88
"998","ID0998",60.04
"999","ID0999",79.28
"1000","ID1000",58.72
"1001","ID1001",NA
"1002","ID1002",80
"1003","ID1003",139
"1004","ID1004",22.64
"1005","ID1005",81.72
"1006","ID1006",101.08
"1007","ID1007",113.28
"1008","ID1008",102.84
"1009","ID1009",206.28
"1010","ID1010",83.08
"1011","ID1011",95.4
"1012","ID1012",53.72
"1013","ID1013",140.88
"1014","ID1014",25.64
"1015","ID1015",75.92
"1016","ID1016",110.12
"1017","ID1017",126.2
"1018","ID1018",66.4
"1019","ID1019",84.84
"1020","ID1020",55.8
"1021","ID1021",42.64
"1022","ID1022",67.68
"1023","ID1023",86.36
"1024","ID1024",121.52
"1025","ID1025",147.92
"1026","ID1026",61.44
"1027","ID1027",111.12
"1028","ID1028",204.68
"1029","ID1029",85.92
"1030","ID1030",146.64
"1031","ID1031",125.68
"1032","ID1032",78.36
"1033","ID1033",58.08
"1034","ID1034",100.12
"1035","ID1035",38.16
"1036","ID1036",97.6
"1037","ID1037",85.28
"1038","ID1038",96.72
"1039","ID1039",169.64
"1040","ID1040",155.88
"1041","ID1041",76
"1042","ID1042",NA
"1043","ID1043",176.68
"1044","ID1044",102.48
"1045","ID1045",9.24
"1046","ID1046",200.92
"1047","ID1047",75
"1048","ID1048",57.04
"1049","ID1049",89.6
"1050","ID1050",100.16
"1051","ID1051",360.52
"1052","ID1052",90.8
"1053","ID1053",152.36
"1054","ID1054",NA
"1055","ID1055",86.28
"1056","ID1056",NA
"1057","ID1057",159.88
"1058","ID1058",105.68
"1059","ID1059",101.48
"1060","ID1060",35.36
"1061","ID1061",53.76
"1062","ID1062",100.92
"1063","ID1063",34.36
"1064","ID1064",NA
"1065","ID1065",146.44
"1066","ID1066",122.16
"1067","ID1067",129.4
"1068","ID1068",77.52
"1069","ID1069",66.12
"1070","ID1070",96.88
"1071","ID1071",206.48
"1072","ID1072",89.04
"1073","ID1073",91.92
"1074","ID1074",NA
"1075","ID1075",47.68
"1076","ID1076",68.24
"1077","ID1077",87.84
"1078","ID1078",174.92
"1079","ID1079",362.28
"1080","ID1080",110.52
"1081","ID1081",101.64
"1082","ID1082",NA
"1083","ID1083",116.84
"1084","ID1084",263.28
"1085","ID1085",58.64
"1086","ID1086",NA
"1087","ID1087",101.88
"1088","ID1088",NA
"1089","ID1089",208.76
"1090","ID1090",66.56
"1091","ID1091",122
"1092","ID1092",98.16
"1093","ID1093",75.2
"1094","ID1094",383.72
"1095","ID1095",56.8
"1096","ID1096",125.6
"1097","ID1097",NA
"1098","ID1098",NA
"1099","ID1099",22.08
"1100","ID1100",128.4
"1101","ID1101",251.48
"1102","ID1102",143.2
"1103","ID1103",125.96
"1104","ID1104",58.68
"1105","ID1105",79.4
"1106","ID1106",94.8
"1107","ID1107",79.92
"1108","ID1108",249.64
"1109","ID1109",27.36
"1110","ID1110",178.64
"1111","ID1111",231.12
"1112","ID1112",43.16
"1113","ID1113",59.88
"1114","ID1114",235.88
"1115","ID1115",139.52
"1116","ID1116",53
"1117","ID1117",NA
"1118","ID1118",59.28
"1119","ID1119",63.96
"1120","ID1120",33.12
"1121","ID1121",188.8
"1122","ID1122",113.76
"1123","ID1123",93.76
"1124","ID1124",121.84
"1125","ID1125",65.04
"1126","ID1126",254.92
"1127","ID1127",NA
"1128","ID1128",169.72
"1129","ID1129",41.32
"1130","ID1130",84.96
"1131","ID1131",129
"1132","ID1132",901.68
"1133","ID1133",73.4
"1134","ID1134",135.28
"1135","ID1135",62.48
"1136","ID1136",85
"1137","ID1137",NA
"1138","ID1138",102.68
"1139","ID1139",NA
"1140","ID1140",85.32
"1141","ID1141",142.08
"1142","ID1142",NA
"1143","ID1143",104.24
"1144","ID1144",140.52
"1145","ID1145",104.76
"1146","ID1146",80.92
"1147","ID1147",122.76
"1148","ID1148",460.4
"1149","ID1149",100.28
"1150","ID1150",122
"1151","ID1151",120.96
"1152","ID1152",51.36
"1153","ID1153",79.28
"1154","ID1154",32.68
"1155","ID1155",54.72
"1156","ID1156",156.88
"1157","ID1157",63.16
"1158","ID1158",77.2
"1159","ID1159",388.92
"1160","ID1160",68.84
"1161","ID1161",95.72
"1162","ID1162",NA
"1163","ID1163",376.56
"1164","ID1164",154.44
"1165","ID1165",1015.56
